city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Saint-Gaudens,31800,buy,flat,340937601389,Exclusivité – Superbe T3 de 72 m² entièrement rénové – Quartier Historique de Saint-Gaudens,1970-01-01T00:00:00.000Z,2026-04-13T13:51:39.775Z,False,3,2,99500,72,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/ag340369-495169505
Marignac,31440,buy,house,VM469-BONNETIMMO,Maison à vendre Marignac,1970-01-01T00:00:00.000Z,2026-04-17T20:07:33.776Z,False,4,3,57000,62,https://www.bienici.com/annonce/vente/marignac/maison/4pieces/netty-company50577qqo-house-469
Toulouse,31000,buy,flat,2659-ELYADE,A vendre IDEAL INVESTISSEUR - Appartement T1 de 17.26 m² à TO,1970-01-01T00:00:00.000Z,2026-04-17T20:08:42.954Z,False,1,,73500,17.26,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-company40779suy-appt-5022
Valentine,31800,buy,house,16524,,1970-01-01T00:00:00.000Z,2026-04-01T00:47:08.413Z,False,2,1,55000,57,https://www.bienici.com/annonce/vente/valentine/maison/2pieces/century-21-202_2518_16524
Cornebarrieu,31700,buy,flat,TAPP954350,,1970-01-01T00:00:00.000Z,2026-04-02T05:07:24.834Z,False,1,0,49000,20,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/citya-immobilier-20490-TAPP954350
Auterive,31190,buy,flat,vte-t3-421,"IDEALEMENT SITUEE, APPARTEMENT T3 - 2EME ETAGE DANS UNE COPR",1970-01-01T00:00:00.000Z,2026-03-20T19:04:40.004Z,False,3,2,88000,61,https://www.bienici.com/annonce/vente/auterive/appartement/3pieces/hektor-immobilierepauvert-782
Aspet,31160,buy,house,13109,,1970-01-01T00:00:00.000Z,2026-04-02T00:35:38.570Z,False,1,1,45000,300,https://www.bienici.com/annonce/vente/aspet/maison/1pieces/century-21-202_2518_13109
Plaisance-du-Touch,31830,buy,flat,302035,Appartement en rez-de-jardin avec parking,1970-01-01T00:00:00.000Z,2026-04-10T21:04:03.911Z,False,2,1,99900,42,https://www.bienici.com/annonce/vente/plaisance-du-touch/appartement/2pieces/ag311656-487679267
Saint-Gaudens,31800,buy,flat,210833SVO-2000008216,Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-04-17T17:30:35.413Z,False,2,1,86000,61,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/ag743447-487208495
Villemur-sur-Tarn,31340,buy,flat,1835046,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-03-24T20:13:06.326Z,False,2,1,85000,33,https://www.bienici.com/annonce/vente/villemur-sur-tarn/appartement/2pieces/iad-france-1894548
Toulouse,31500,buy,flat,1801017,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-04-05T18:46:19.879Z,False,2,1,85000,47,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-1860069
Saint-Gaudens,31800,buy,flat,12825,,1970-01-01T00:00:00.000Z,2026-04-15T01:08:11.516Z,False,3,2,59000,56,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/century-21-202_2518_12825
Saint-Gaudens,31800,buy,flat,439,,1970-01-01T00:00:00.000Z,2026-03-27T01:58:22.691Z,False,3,2,38000,67.03,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/century-21-202_3729_439
Saint-Gaudens,31800,buy,house,12002,MAISON DE VILLE SPACIEUSE AVEC JARDIN À SAINT-GAUDENS,1970-01-01T00:00:00.000Z,2026-03-28T00:05:11.602Z,False,6,5,98000,163,https://www.bienici.com/annonce/vente/saint-gaudens/maison/6pieces/apimo-86110999
Calmont,31560,buy,house,327,,1970-01-01T00:00:00.000Z,2026-03-19T19:03:13.990Z,False,2,1,84000,42,https://www.bienici.com/annonce/vente/calmont/maison/2pieces/century-21-202_3746_327
Saint-Gaudens,31800,buy,house,13149,,1970-01-01T00:00:00.000Z,2026-03-23T01:35:43.174Z,False,5,1,55000,195,https://www.bienici.com/annonce/vente/saint-gaudens/maison/5pieces/century-21-202_2518_13149
Toulouse,31400,buy,flat,1498269,Appartement T1 idéal investisseur,1970-01-01T00:00:00.000Z,2026-04-15T14:43:06.841Z,False,1,,63500,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/safti-1-1498269
Valentine,31800,buy,house,340938908095,"Maison à vendre 6 pièces 142m2 à VALENTINE (31) comprenant 2 Logements Type III, Jardin",1970-01-01T00:00:00.000Z,2026-04-11T05:59:00.443Z,False,6,4,100000,142,https://www.bienici.com/annonce/vente/valentine/maison/6pieces/ag340369-476015456
Toulouse,31200,buy,flat,74782,,1970-01-01T00:00:00.000Z,2026-04-08T00:38:54.227Z,False,1,0,99500,32.2,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/century-21-202_584_74782
Saint-Béat,31440,buy,house,586,,1970-01-01T00:00:00.000Z,2026-03-31T00:50:45.184Z,False,6,3,55000,100,https://www.bienici.com/annonce/vente/saint-beat/maison/6pieces/century-21-202_3729_586
Cierp-Gaud,31440,buy,house,VM423-BONNETIMMO,Maison à vendre Cierp-Gaud,1970-01-01T00:00:00.000Z,2026-04-17T20:07:33.630Z,False,6,4,88000,120,https://www.bienici.com/annonce/vente/cierp-gaud/maison/6pieces/netty-company50577qqo-house-423
Toulouse,31300,buy,flat,250530-190044,INVESTISSEMENT LOCATIF LMNP - TOULOUSE - 7.40%,1970-01-01T00:00:00.000Z,2026-04-07T09:54:28.881Z,False,1,1,89865,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750170-473465111
Montréjeau,31210,buy,house,830031539910,Maison à vendre 8 pièces MONTREJEAU (31),1970-01-01T00:00:00.000Z,2026-04-08T11:40:23.425Z,False,9,5,76990,334,https://www.bienici.com/annonce/vente/montrejeau/maison/9pieces/ag060811-473251634
Saint-Gaudens,31800,buy,house,85892439,Maison de ville 5 pièces,1970-01-01T00:00:00.000Z,2026-04-10T17:54:01.398Z,False,5,,96000,83.7,https://www.bienici.com/annonce/vente/saint-gaudens/maison/5pieces/apimo-85892439
Saint-Gaudens,31800,buy,flat,16426,,1970-01-01T00:00:00.000Z,2026-04-17T00:58:03.712Z,False,3,2,65000,66.15,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/century-21-202_2518_16426
Carbonne,31390,buy,house,CAZ7781,Rare | Maison de ville avec jardin et vue Garonne ? Hyper centre Carbonne,1970-01-01T00:00:00.000Z,2026-04-16T16:21:04.478Z,False,4,3,87200,103.66,https://www.bienici.com/annonce/vente/carbonne/maison/4pieces/nestenn-1-99939039202
Auterive,31190,buy,flat,0900423854,Appartement,1970-01-01T00:00:00.000Z,2026-03-22T19:43:24.073Z,False,3,2,87000,59,https://www.bienici.com/annonce/vente/auterive/appartement/3pieces/adapt-immo-0900423854
Balma,31130,buy,flat,3943-FOROM,Appartement à vendre Balma,1970-01-01T00:00:00.000Z,2026-04-14T16:14:25.916Z,False,1,,54500,27,https://www.bienici.com/annonce/vente/balma/appartement/1pieces/netty-company53666edp-appt-6824
Balma,31130,buy,flat,3854-FOROM,Appartement à vendre Balma,1970-01-01T00:00:00.000Z,2026-04-14T16:14:26.455Z,False,1,,74500,33.05,https://www.bienici.com/annonce/vente/balma/appartement/1pieces/netty-company53666edp-appt-6316
Toulouse,31200,buy,flat,3117852129,Appartement,1970-01-01T00:00:00.000Z,2026-04-11T20:10:27.198Z,False,2,1,99500,37,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-3117852129
Toulouse,31100,buy,flat,5951,Appartement Toulouse 1 pièce(s) 20 m2,1970-01-01T00:00:00.000Z,2026-04-13T14:30:18.941Z,False,1,,79000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-56121175
Saint-Jean,31240,buy,flat,68769-SEMENADISSE,** IDEAL INVESTISSEUR** - APPARTEMENT T1 LOUÉ DANS UNE RESIDENC,1970-01-01T00:00:00.000Z,2026-04-14T17:29:12.326Z,False,1,,94900,27,https://www.bienici.com/annonce/vente/saint-jean/appartement/1pieces/netty-semenadisse-appt-926
Montréjeau,31210,buy,flat,202319NB-1462417072,Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-04-17T05:50:28.372Z,False,3,2,59500,51,https://www.bienici.com/annonce/vente/montrejeau/appartement/3pieces/ag743447-460865675
Toulouse,31100,buy,flat,35,Appartement Toulouse 2 pièce(s) 40.18 m2 PROCHE SAINT SIMON - ONCOPOLE,1970-01-01T00:00:00.000Z,2026-04-10T06:13:20.170Z,False,2,1,89000,40.18,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-57906740
Saint-Gaudens,31800,buy,flat,14479,,1970-01-01T00:00:00.000Z,2026-04-02T00:35:39.456Z,False,1,1,16500,10,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/1pieces/century-21-202_2518_14479
Saint-Gaudens,31800,buy,flat,16190,,1970-01-01T00:00:00.000Z,2026-04-01T00:47:07.428Z,False,2,1,75000,32,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/century-21-202_2518_16190
Boutx,31440,buy,flat,15907,,1970-01-01T00:00:00.000Z,2026-03-24T01:23:53.839Z,False,1,0,40000,31.42,https://www.bienici.com/annonce/vente/boutx/appartement/1pieces/century-21-202_2518_15907
Saint-Gaudens,31800,buy,flat,16185,,1970-01-01T00:00:00.000Z,2026-04-12T02:54:19.110Z,False,4,3,65000,104,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/century-21-202_2518_16185
Toulouse,31000,buy,flat,27189,,1970-01-01T00:00:00.000Z,2026-04-09T00:41:21.229Z,False,1,31000,43000,9,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/century-21-202_432_27189
Miramont-de-Comminges,31800,buy,house,16003,,1970-01-01T00:00:00.000Z,2026-04-11T01:12:52.243Z,False,2,2,35000,140,https://www.bienici.com/annonce/vente/miramont-de-comminges/maison/2pieces/century-21-202_2518_16003
Melles,31440,buy,house,284,,1970-01-01T00:00:00.000Z,2026-04-07T00:53:05.430Z,False,2,1,19000,65,https://www.bienici.com/annonce/vente/melles/maison/2pieces/century-21-202_3729_284
Cierp-Gaud,31440,buy,house,129,,1970-01-01T00:00:00.000Z,2026-04-12T03:08:53.276Z,False,1,0,15000,25,https://www.bienici.com/annonce/vente/cierp-gaud/maison/1pieces/century-21-202_3729_129
Saint-Gaudens,31800,buy,flat,14670,,1970-01-01T00:00:00.000Z,2026-04-11T01:12:52.334Z,False,3,2,86000,59.63,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/century-21-202_2518_14670
Toulouse,31400,buy,flat,26934,,1970-01-01T00:00:00.000Z,2026-03-16T01:23:49.189Z,False,1,1,70000,20.78,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/century-21-202_432_26934
Toulouse,31200,buy,flat,31-19-004425,Appartement  3 pièces 41.54 m²,2026-04-17T12:52:26.840Z,2026-04-17T12:52:26.840Z,False,3,2,94000,41,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag571045-524890628
Saint-Gaudens,31800,buy,flat,1998702,Vente Appartement 2 pièces,2026-04-16T12:58:34.265Z,2026-04-16T12:58:34.265Z,False,2,1,59000,35,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/iad-france-874578
Toulouse,31400,buy,flat,APP98022,,2026-04-14T23:10:29.681Z,2026-04-14T23:10:29.681Z,False,1,0,99000,16.65,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ics-tro_TROPIS_tra-APP98022
Toulouse,31300,buy,flat,CO0478,Investissement en residence étudiante,2026-04-13T14:04:56.172Z,2026-04-15T09:02:06.767Z,False,1,,94108,20.15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-APOGEE-7259
Toulouse,31100,buy,flat,31-23-004867,Appartement  1 pièce 39.35 m²,2026-04-10T10:16:57.620Z,2026-04-10T10:16:57.620Z,False,1,,64400,39,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag571045-523510388
Toulouse,31200,buy,flat,CO0412,Investissement en residence étudiante,2026-04-10T08:27:22.829Z,2026-04-10T08:27:22.829Z,False,1,,70643,25.32,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-APOGEE-7205
Toulouse,31400,buy,flat,00793195,APPARTEMENT T1,2026-04-03T11:44:34.890Z,2026-04-13T09:01:18.823Z,False,1,1,85000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag311907-522326105
Toulouse,31400,buy,flat,VJV30000528,TOULOUSE SAINT-MICHEL - INVEST STUDIO 18m2 à RÈNOVER,2026-04-02T14:47:14.939Z,2026-04-04T05:08:44.807Z,False,1,,84500,18,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-patrimum-528
Toulouse,31100,buy,flat,GI-2021452,Appartement 2 pièces de 35.09 m2 en dernier étage avec Parking,2026-04-02T12:17:09.169Z,2026-04-02T12:17:09.169Z,False,2,1,72000,35.04,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-59908541
Toulouse,31200,buy,flat,00775720,SPACIEUX T2 AVEC TERRASSE ET PARKING,2026-04-01T20:08:50.518Z,2026-04-01T20:08:50.518Z,False,2,1,99500,44,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314304-522035519
Saint-Gaudens,31800,buy,house,1976208,Vente Atelier 1 pièce,2026-04-01T17:57:37.164Z,2026-04-16T10:45:09.738Z,False,1,,76000,55,https://www.bienici.com/annonce/vente/saint-gaudens/maison/1pieces/iad-france-2039799
Toulouse,31000,buy,flat,7538,Immeuble quartier des Chalets,2026-03-31T05:35:25.725Z,2026-04-17T14:41:11.830Z,False,2,1,95000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-60294581
Toulouse,31400,buy,flat,5280eb,Appartement Toulouse  T2 meublé louer avec place de parking 31400,2026-03-30T18:16:40.302Z,2026-03-30T18:16:40.302Z,False,2,1,95500,35,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/nestenn-1-99939484382
Montréjeau,31210,buy,house,1984255,Vente Maison de ville 3 pièces,2026-03-28T10:56:46.321Z,2026-03-28T10:56:46.321Z,False,3,2,69800,63.2,https://www.bienici.com/annonce/vente/montrejeau/maison/3pieces/iad-france-858962
Toulouse,31100,buy,flat,LRP04110,Investissement en residence hotelière,2026-03-28T10:37:43.621Z,2026-04-10T07:40:33.881Z,False,1,,94539,21.85,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-APOGEE-7091
Toulouse,31400,buy,flat,1627779,"Appartement type 2, au calme, proche commodités.",2026-03-27T20:42:36.195Z,2026-04-08T12:10:21.906Z,False,2,1,96000,36,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/safti-1-1627779
Toulouse,31100,buy,flat,86872528,Appartement T4 Lafourguette - Investissement,2026-03-27T18:28:22.909Z,2026-04-15T15:53:50.323Z,False,4,2,79000,67.95,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/apimo-86872528
Auterive,31190,buy,flat,02ZI-5IP-ELI,AUTERIVE appartement trois pièces                                    92000€  FAI,2026-03-27T14:36:04.902Z,2026-04-13T20:25:07.808Z,False,3,2,92000,66,https://www.bienici.com/annonce/vente/auterive/appartement/3pieces/ag343450-521017613
Saint-Martory,31360,buy,house,2614,Maison de village avec petit jardin.,2026-03-25T11:24:11.256Z,2026-04-01T23:28:39.357Z,False,4,2,90000,58.35,https://www.bienici.com/annonce/vente/saint-martory/maison/4pieces/hektor-commingesimmo-726
Toulouse,31000,buy,flat,750481006-72,Appartement 1 chambre(s) à vendre,2026-03-23T23:52:06.746Z,2026-04-17T15:33:44.178Z,False,1,1,100000,14,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314555-520258157
Verfeil,31590,buy,house,7_V2139,Au Coeur des Écuries,2026-03-23T10:54:10.560Z,2026-03-24T05:00:18.519Z,False,5,4,64520,140,https://www.bienici.com/annonce/vente/verfeil/maison/5pieces/hektor-7_empeiria-agence_1-139
Verfeil,31590,buy,house,7_V2141,Au Coeur des Écuries,2026-03-23T10:54:10.560Z,2026-03-24T05:00:18.519Z,False,5,4,64520,140,https://www.bienici.com/annonce/vente/verfeil/maison/5pieces/hektor-7_empeiria-agence_1-141
Saint-Gaudens,31800,buy,flat,326150,Charmant T2 rénové avec balcon – Résidence Les Demeures d’Encore,2026-03-20T11:59:25.811Z,2026-04-02T08:15:27.484Z,False,2,1,35000,41,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/ag311656-519685157
Toulouse,31100,buy,flat,00788009,"À VENDRE – GRAND T2 AVEC TERRASSE, PARKING ET CAVE – MÉTRO BAGATELLE",2026-03-18T15:27:32.869Z,2026-03-18T15:27:32.869Z,False,2,1,90000,51,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311903-519311966
Saint-Gaudens,31800,buy,flat,VA6089-82-HOMEKARE,Idéal investisseur,2026-03-16T17:20:18.627Z,2026-04-17T20:14:10.895Z,False,3,2,68000,58,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/netty-company35153qdg-appt-6089
Saint-Gaudens,31800,buy,flat,312-DEED,Appartement à vendre Saint-Gaudens,2026-03-12T13:09:24.418Z,2026-04-17T20:13:20.241Z,False,4,3,76650,78,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/netty-company36433tlz-appt-1966
Saint-Béat,31440,buy,house,,MAISON DE VILLAGE - 60m2 habitable sur la commune de Saint B,2026-03-06T09:10:35.789Z,2026-04-06T08:05:55.370Z,False,3,1,45000,60,https://www.bienici.com/annonce/vente/saint-beat/maison/3pieces/apimo-86723059
Toulouse,31200,buy,flat,00755416,Borderouge  T2 AVEC BALCON ET PARKING EN S/SOL,2026-03-06T07:44:57.928Z,2026-04-09T10:41:00.346Z,False,2,1,99900,33,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag313897-517049495
L'Isle-en-Dodon,31230,buy,house,9L7O-NV7-KAF,Maison À Vendre,2026-03-03T11:29:07.439Z,2026-04-10T10:38:54.207Z,False,3,2,89000,68,https://www.bienici.com/annonce/vente/l-isle-en-dodon/maison/3pieces/ag314443-516551138
Cornebarrieu,31700,buy,flat,312228,BAISSE DE PRIX - Spécial investisseur - T1 meublé en résidence gérée,2026-03-02T16:20:58.354Z,2026-04-06T07:23:18.959Z,False,1,,44000,23,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/ag311656-516388880
Auzeville-Tolosane,31320,buy,flat,fr073093,Studio avec parking privé,2026-03-02T11:23:28.583Z,2026-04-09T11:04:12.591Z,False,1,0,97000,19,https://www.bienici.com/annonce/vente/auzeville-tolosane/appartement/1pieces/ag671913-516349556
Toulouse,31500,buy,flat,V0122,"Vente appartement 2 pièces 50m² Toulouse, quartier Amouroux – Idéal investissement locatif",2026-02-27T16:41:18.201Z,2026-03-25T19:06:17.864Z,False,2,1,74900,50,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/gedeon-32776573
Toulouse,31300,buy,flat,86783310,Studio meublé - résidence étudiante - Toulouse / Déodat de Séverac,2026-02-26T19:28:11.963Z,2026-03-30T16:20:02.893Z,False,1,0,66000,20.15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86783310
Toulouse,31300,buy,flat,ce0303,Investissement en residence hotelière,2026-02-26T15:18:52.536Z,2026-03-30T07:21:39.017Z,False,2,1,96340,36.68,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-APOGEE-6527
Auterive,31190,buy,house,0900449970,Maison,2026-02-24T19:42:01.668Z,2026-03-31T18:52:44.556Z,False,5,3,89900,78,https://www.bienici.com/annonce/vente/auterive/maison/5pieces/adapt-immo-0900449970
Auterive,31190,buy,flat,VTE-T3-433,Appartement T3 AVEC BALCON - 2ème étage - Auterive - Cité Mo,2026-02-24T15:54:27.092Z,2026-04-17T05:08:07.240Z,False,3,2,93000,62,https://www.bienici.com/annonce/vente/auterive/appartement/3pieces/hektor-immobilierepauvert-826
Toulouse,31400,buy,flat,HGDC6020,Saouzelong – Appartement 2 pièces lumineux de 36 m²,2026-02-23T18:55:36.372Z,2026-03-24T11:45:59.410Z,False,2,1,94000,36,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag315077-515206370
Toulouse,31400,buy,flat,86774541,Toulouse – Rue de Puymaurin  Studio 15 m² – Opportunité investisseur au cœur du centre historique,2026-02-23T17:47:38.849Z,2026-03-30T08:34:42.106Z,False,2,1,97096,15.27,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-86774541
Toulouse,31000,buy,flat,439276GZO,Appartement Toulouse 1 pièce(s) 30 m2,2026-02-22T22:47:49.950Z,2026-03-31T17:14:54.733Z,False,1,,70000,30,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag440414-514777571
Saint-Jean,31240,buy,flat,TAPP966071,,2026-02-22T18:05:53.003Z,2026-03-26T12:16:04.166Z,False,1,0,88000,27,https://www.bienici.com/annonce/vente/saint-jean/appartement/1pieces/citya-immobilier-20490-TAPP966071
Auterive,31190,buy,flat,0900449861,Appartement,2026-02-20T19:41:20.300Z,2026-03-31T18:52:44.248Z,False,3,2,99000,62,https://www.bienici.com/annonce/vente/auterive/appartement/3pieces/adapt-immo-0900449861
Montréjeau,31210,buy,house,340931952333,Maison de ville /  Immeuble de rapport 112 m² – Centre de Montréjeau,2026-02-20T04:06:33.954Z,2026-04-13T13:57:53.120Z,False,3,1,87950,112,https://www.bienici.com/annonce/vente/montrejeau/maison/3pieces/ag340369-514547240
Cornebarrieu,31700,buy,flat,299459,BAISSE DE PRIX - Investissement LMNP - T1 meublé avec parking en résidence gérée,2026-02-20T03:55:20.745Z,2026-03-23T10:25:20.723Z,False,1,,44000,24,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/ag311656-514642202
Beauzelle,31700,buy,flat,2684,Appartement BEAUZELLE 2 pièces 28.39 m2,2026-02-19T22:04:16.663Z,2026-03-24T19:23:16.320Z,False,2,1,80000,28.39,https://www.bienici.com/annonce/vente/beauzelle/appartement/2pieces/immo-facile-59960198
L'Union,31240,lifeAnnuitySale,house,MD31-907,Maison T4 en viager occupé à L’Union,2026-02-19T03:32:11.035Z,2026-03-23T03:32:02.819Z,False,4,3,62000,109,https://www.bienici.com/annonce/viager/l-union/maison/4pieces/ag331506-514301039
Toulouse,31100,buy,flat,3927-FOROM,Appartement à vendre Toulouse,2026-02-18T17:57:53.482Z,2026-04-14T16:14:28.266Z,False,1,,64000,39.05,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-company53666edp-appt-7214
Toulouse,31200,buy,flat,1948594,Vente Appartement 2 pièces,2026-02-16T15:07:03.192Z,2026-03-30T03:19:42.714Z,False,2,1,99000,42,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-2011505
Saint-Gaudens,31800,buy,flat,340936401512,T4 Traversant et lumineux à Saint Gaudens – Vue dégagée sur les Pyrénées,1970-01-01T00:00:00.000Z,2026-04-17T11:32:47.555Z,False,4,3,83800,83,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/ag340369-513640043
Toulouse,31100,buy,flat,TAPP965818,,1970-01-01T00:00:00.000Z,2026-04-09T15:30:32.292Z,False,1,0,99000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/citya-immobilier-20490-TAPP965818
Toulouse,31400,buy,flat,2899,TOULOUSE - EMPALOT - Agréable studio avec balcon et parking en sous-sol (idéal investisseur),1970-01-01T00:00:00.000Z,2026-04-15T05:04:51.447Z,False,1,,64540,22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60009006
Pointis-Inard,31800,lifeAnnuitySale,house,1601397,"VIAGER OCCUPÉ. Commingeoise de 123m², 2 chambres, 3 salles d'eau, dépendances de 200m², parcelle de  1269m².",1970-01-01T00:00:00.000Z,2026-03-16T20:37:53.535Z,False,4,2,46500,123,https://www.bienici.com/annonce/viager/pointis-inard/maison/4pieces/safti-1-1601397
Toulouse,31200,lifeAnnuitySale,flat,100,Appartement T3 - VIAGER - JARDIN - PARKING,1970-01-01T00:00:00.000Z,2026-04-01T07:27:56.552Z,False,3,2,30000,64.75,https://www.bienici.com/annonce/viager/toulouse/appartement/3pieces/hektor-LETHIS-23801
Toulouse,31100,buy,flat,00758499,TOULOUSE LA FOURGUETTE -  APPARTEMENT T2 -,1970-01-01T00:00:00.000Z,2026-04-15T07:57:32.285Z,False,2,1,88000,41,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311906-511803035
Launaguet,31140,buy,flat,AP13391,Appartement T1 (34 m²) en vente à LAUNAGUET,1970-01-01T00:00:00.000Z,2026-03-27T18:53:43.344Z,False,1,,80000,35,https://www.bienici.com/annonce/vente/launaguet/appartement/1pieces/ag310791-511793408
Seysses,31600,buy,flat,AVAP230009019,Appartement deux pièces 40m2 - SEYSSES,1970-01-01T00:00:00.000Z,2026-04-16T22:49:34.084Z,False,2,1,98000,40.21,https://www.bienici.com/annonce/vente/seysses/appartement/2pieces/hektor-reseaufcpi-9019
Toulouse,31300,buy,flat,2772-ELYADE,A VENDRE STUDO de 20m² à TOULOUSE ( 31300),1970-01-01T00:00:00.000Z,2026-04-17T20:08:43.734Z,False,1,,69500,20.26,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-company40779suy-appt-5249
Bagnères-de-Luchon,31110,buy,flat,830036858059,T2 39 m² – Spacieux – Lumineux – Travaux récents – Cellier,1970-01-01T00:00:00.000Z,2026-04-01T10:07:24.919Z,False,2,1,89000,39,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/ag060811-509969429
Aucamville,31140,buy,flat,1924155,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-04-13T20:07:00.042Z,False,2,1,89500,38.03,https://www.bienici.com/annonce/vente/aucamville/appartement/2pieces/iad-france-1986730
Saint-Béat,31440,buy,house,1010,,1970-01-01T00:00:00.000Z,2026-03-26T01:56:10.292Z,False,2,1,18000,35,https://www.bienici.com/annonce/vente/saint-beat/maison/2pieces/century-21-202_3729_1010
Saint-Gaudens,31800,buy,house,12108,ANCIENNE MINOTERIE À RÉNOVER – SAINT-GAUDENS (31),1970-01-01T00:00:00.000Z,2026-03-29T20:43:57.049Z,False,1,1,77900,120,https://www.bienici.com/annonce/vente/saint-gaudens/maison/1pieces/apimo-86666262
Toulouse,31400,buy,flat,TAPP2923198,,1970-01-01T00:00:00.000Z,2026-03-27T00:12:59.750Z,False,1,0,99800,21.64,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ics-tro_TROPIS_tra-TAPP2923198
Toulouse,31100,buy,flat,ZSPZ-MGQ-FK2,Toulouse Hippodrome Appartement T1 Idéale investisseur  bail commercial en LMNP,1970-01-01T00:00:00.000Z,2026-04-07T13:42:14.836Z,False,2,1,51900,29,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314192-507236903
Auterive,31190,buy,flat,TO-MUR-LM-10474,Appartement Auterive 2 pièces 42 m²,1970-01-01T00:00:00.000Z,2026-04-17T06:13:32.689Z,False,2,1,76000,42,https://www.bienici.com/annonce/vente/auterive/appartement/2pieces/square-habitat-immo-facile-43160502
Fonbeauzard,31140,buy,flat,7038,FONBEAUZARD - Appartement T1 - 27m² - jardinet + parking,1970-01-01T00:00:00.000Z,2026-04-13T08:47:15.594Z,False,1,,97500,27.12,https://www.bienici.com/annonce/vente/fonbeauzard/appartement/1pieces/laforet-immo-facile-52366692
